Customer,Arrival_Date,Wait,Service_Start_Date,Service_Time,Service_End_Date
1,0.2950868891092365,0.0,0.2950868891092365,0.0034950495173154718,0.298581938626552
2,0.49591914918710484,0.0,0.49591914918710484,0.2302535500788916,0.7261726992659965
3,0.6339522800541277,0.09222041921186874,0.7261726992659965,0.04243831519739239,0.7686110144633889
4,0.6780972918891175,0.09051372257427137,0.7686110144633889,0.2382216841675196,1.0068326986309084
5,0.7151490659598789,0.2916836326710295,1.0068326986309084,0.015414660267104155,1.0222473588980125
6,0.9464141806776479,0.07583317822036462,1.0222473588980125,0.5110019937545058,1.5332493526525184
7,0.9472053969393702,0.5860439557131482,1.5332493526525184,0.11963898885138816,1.6528883415039066
8,1.2821297510529859,0.37075859045092074,1.6528883415039066,0.1580177836147571,1.8109061251186638
9,1.537980630908208,0.27292549421045575,1.8109061251186638,0.05752269260837754,1.8684288177270414
10,2.037637673945131,0.0,2.037637673945131,0.20896312101573483,2.246600794960866
11,2.1940527495909192,0.05254804536994673,2.246600794960866,0.025558231635718805,2.2721590265965848
12,2.287523222199407,0.0,2.287523222199407,0.18687797396643135,2.4744011961658385
13,2.4041427003425095,0.07025849582332899,2.4744011961658385,0.09486432071471279,2.5692655168805514
14,2.5964876708115807,0.0,2.5964876708115807,0.11996251030196378,2.7164501811135446
15,2.806679185690877,0.0,2.806679185690877,0.15314858240641127,2.959827768097288
16,3.1338593807137882,0.0,3.1338593807137882,0.12290110731651005,3.2567604880302983
17,3.6124683296236264,0.0,3.6124683296236264,0.06408995213428116,3.6765582817579077
18,3.6314314468903945,0.04512683486751312,3.6765582817579077,0.05961258754369517,3.7361708693016027
19,3.655635582543584,0.08053528675801891,3.7361708693016027,0.2940383113271316,4.030209180628734
20,3.6652419000076493,0.3649672806210851,4.030209180628734,0.16404459211539957,4.194253772744134
21,3.8238734867660567,0.3703802859780776,4.194253772744134,0.28514085292756336,4.479394625671698
22,3.8682392548708204,0.6111553708008772,4.479394625671698,0.323977393385498,4.803372019057195
23,3.9549049900696915,0.8484670289875038,4.803372019057195,0.23417668460077334,5.0375487036579685
24,4.025089496203003,1.0124592074549659,5.0375487036579685,0.35893627462644784,5.396484978284416
25,4.103849667702381,1.2926353105820354,5.396484978284416,0.030057098916189684,5.426542077200606
26,4.20353991632434,1.2230021608762662,5.426542077200606,0.016353422862716512,5.442895500063323
27,4.5477318992569575,0.8951636008063657,5.442895500063323,0.027312527666235202,5.470208027729559
28,4.644670724465324,0.8255373032642348,5.470208027729559,0.48117833914764085,5.951386366877199
29,5.523093793899849,0.4282925729773499,5.951386366877199,0.10156100301790567,6.052947369895104
30,5.872975039539557,0.1799723303555476,6.052947369895104,0.048252655314553645,6.101200025209658
31,6.054923308854373,0.046276716355285075,6.101200025209658,0.38855189554898883,6.489751920758646
32,6.2078768443016,0.28187507645704635,6.489751920758646,0.14868156152666442,6.63843348228531
33,6.2158916673239135,0.42254181496139687,6.63843348228531,0.07364887792359194,6.712082360208902
34,6.232483895957688,0.47959846425121455,6.712082360208902,0.06075090091396063,6.772833261122863
35,6.312794244616033,0.46003901650683066,6.772833261122863,0.24774494329541155,7.020578204418275
36,6.320950145511039,0.6996280589072361,7.020578204418275,0.09353806662509453,7.114116271043369
37,6.396596083507827,0.7175201875355421,7.114116271043369,0.16865860276733524,7.2827748738107045
38,6.481631859302756,0.8011430145079483,7.2827748738107045,0.007342270554303706,7.290117144365008
39,6.905543240683561,0.3845739036814475,7.290117144365008,0.2401184648455813,7.53023560921059
40,7.326448581013699,0.2037870281968912,7.53023560921059,0.09007363187393838,7.620309241084528
41,7.51251513550574,0.10779410557878855,7.620309241084528,0.12007496373299167,7.74038420481752
42,7.694694520415627,0.045689684401892805,7.74038420481752,0.05068395347389608,7.791068158291416
43,7.766278609678237,0.024789548613179058,7.791068158291416,0.004287987490442969,7.7953561457818585
44,7.838490535534563,0.0,7.838490535534563,0.0461953329711669,7.88468586850573
45,8.001588841072502,0.0,8.001588841072502,0.13892924844192467,8.140518089514426
46,8.130510630664661,0.010007458849765172,8.140518089514426,0.05773981768020353,8.19825790719463
47,8.143792243809054,0.054465663385576235,8.19825790719463,0.6424429345203102,8.840700841714941
