Customer,Arrival_Date,Wait,Service_Start_Date,Service_Time,Service_End_Date
1,1.4754344455461825,0.0,1.4754344455461825,0.010485148551946415,1.485919594098129
2,2.479595745935524,0.0,2.479595745935524,0.6907606502366748,3.1703563961721986
3,3.1697614002706382,0.0005949959015603135,3.1703563961721986,0.12731494559217718,3.2976713417643757
4,3.3904864594455866,0.0,3.3904864594455866,0.7146650525025589,4.105151511948145
5,3.5757453297993935,0.5294061821487519,4.105151511948145,0.046243980801312465,4.151395492749458
6,4.732070903388239,0.0,4.732070903388239,1.5330059812635177,6.265076884651757
7,4.736026984696851,1.5290498999549058,6.265076884651757,0.3589169665541645,6.623993851205921
8,6.410648755264928,0.21334509594099327,6.623993851205921,0.47405335084427136,7.098047202050193
9,7.689903154541039,0.0,7.689903154541039,0.17256807782513264,7.862471232366172
10,10.188188369725655,0.0,10.188188369725655,0.6268893630472046,10.81507773277286
11,10.970263747954595,0.0,10.970263747954595,0.07667469490715642,11.046938442861752
12,11.437616110997034,0.0,11.437616110997034,0.5606339218992941,11.998250032896328
13,12.020713501712548,0.0,12.020713501712548,0.2845929621441384,12.305306463856686
14,12.982438354057903,0.0,12.982438354057903,0.3598875309058914,13.342325884963795
15,14.033395928454384,0.0,14.033395928454384,0.45944574721923387,14.492841675673619
16,15.669296903568942,0.0,15.669296903568942,0.36870332194953015,16.038000225518473
17,18.06234164811813,0.0,18.06234164811813,0.1922698564028435,18.254611504520977
18,18.157157234451972,0.09745427006900442,18.254611504520977,0.1788377626310855,18.433449267152064
19,18.27817791271792,0.15527135443414508,18.433449267152064,0.8821149339813948,19.31556420113346
20,18.326209500038246,0.9893547010952126,19.31556420113346,0.4921337763461987,19.807697977479656
21,19.11936743383028,0.688330543649375,19.807697977479656,0.8554225587826901,20.663120536262344
22,19.3411962743541,1.3219242619082436,20.663120536262344,0.9719321801564942,21.635052716418837
23,19.774524950348454,1.8605277660703834,21.635052716418837,0.70253005380232,22.337582770221157
24,20.12544748101501,2.2121352892061488,22.337582770221157,1.0768088238793436,23.4143915941005
25,20.5192483385119,2.8951432555886,23.4143915941005,0.09017129674856905,23.50456289084907
26,21.017699581621695,2.486863309227374,23.50456289084907,0.04906026858814954,23.55362315943722
27,22.738659496284782,0.8149636631524366,23.55362315943722,0.08193758299870561,23.635560742435924
28,23.223353622326613,0.4122071201093114,23.635560742435924,1.4435350174429227,25.079095759878847
29,27.61546896949924,0.0,27.61546896949924,0.30468300905371704,27.92015197855296
30,29.364875197697778,0.0,29.364875197697778,0.14475796594366094,29.50963316364144
31,30.274616544271858,0.0,30.274616544271858,1.1656556866469665,31.440272230918826
32,31.039384221507994,0.40088800941083136,31.440272230918826,0.4460446845799933,31.88631691549882
33,31.079458336619563,0.8068585788792575,31.88631691549882,0.22094663377077584,32.1072635492696
34,31.162419479788436,0.9448440694811602,32.1072635492696,0.1822527027418819,32.28951625201148
35,31.56397122308016,0.7255450289313217,32.28951625201148,0.7432348298862347,33.032751081897715
36,31.60475072755519,1.428000354342526,33.032751081897715,0.28061419987528363,33.313365281772995
37,31.98298041753913,1.3303848642338636,33.313365281772995,0.5059758083020057,33.819341090075
38,32.40815929651377,1.4111817935612265,33.819341090075,0.02202681166291112,33.84136790173791
39,34.527716203417796,0.0,34.527716203417796,0.7203553945367439,35.24807159795454
40,36.63224290506849,0.0,36.63224290506849,0.27022089562181517,36.902463800690306
41,37.56257567752869,0.0,37.56257567752869,0.36022489119897505,37.922800568727666
42,38.473472602078125,0.0,38.473472602078125,0.15205186042168825,38.62552446249981
43,38.83139304839117,0.0,38.83139304839117,0.012863962471328908,38.8442570108625
44,39.1924526776728,0.0,39.1924526776728,0.1385859989135007,39.331038676586296
45,40.0079442053625,0.0,40.0079442053625,0.416787745325774,40.424731950688276
46,40.652553153323296,0.0,40.652553153323296,0.1732194530406106,40.825772606363905
47,40.71896121904526,0.10681138731864337,40.825772606363905,1.9273288035609308,42.75310140992484
48,41.134034099797724,1.6190673101271145,42.75310140992484,0.3416465765604697,43.09474798648531
49,44.909811159454165,0.0,44.909811159454165,0.2906006405202266,45.20041179997439
50,45.29293686865105,0.0,45.29293686865105,0.36677315920186493,45.65971002785291
51,46.15601017942815,0.0,46.15601017942815,0.9618474982490572,47.11785767767721
52,46.22653701992058,0.8913206577566299,47.11785767767721,0.31230596080819917,47.4301636384854
53,47.74956386251777,0.0,47.74956386251777,0.6339940607477333,48.3835579232655
54,48.6315062609999,0.0,48.6315062609999,0.01889995636608787,48.65040621736598
55,49.06329952006024,0.0,49.06329952006024,0.4141292640340521,49.47742878409429
56,49.419588641901555,0.05784014219273814,49.47742878409429,0.35906242399268107,49.836491208086976
57,50.53881267648529,0.0,50.53881267648529,0.08669700314062462,50.625509679625914
58,50.590608908012946,0.034900771612967674,50.625509679625914,0.2061058227478892,50.8316155023738
59,50.70496955111827,0.1266459512555329,50.8316155023738,0.09855689738573314,50.930172399759535
60,52.875010830450826,0.0,52.875010830450826,0.22735260157177103,53.1023634320226
61,53.12189567563887,0.0,53.12189567563887,0.69816461161444,53.820060287253305
62,53.23492953893095,0.5851307483223565,53.820060287253305,0.6824685122418137,54.50252879949512
63,53.86940278668444,0.6331260128106777,54.50252879949512,0.45596969545125404,54.95849849494637
64,54.02912585446659,0.9293726404797766,54.95849849494637,0.1016917995311803,55.06019029447755
65,55.06496653776575,0.0,55.06496653776575,0.02492506615690461,55.08989160392265
66,55.350800329744395,0.0,55.350800329744395,0.3908892248639251,55.74168955460832
